Mensajea,Peru,Tecnologias,2019,9,Rebeca,alvarez,Director TI,Evento,Iot
Chita,Chile,Tecnologias,2019,9,Ramiro,Duran,Director TI,Evento,Iot
Gesintel,Chile,Tecnologias,2019,9,Pablo,Hernandez,Manager TI,Evento,Iot
Aliatu,Colombia,Tecnologias,2019,9,Oseas,Garcia,Director Finanzas,Evento,Iot
Bitvana,Chile    ,Tecnologias,2019,9,Olga,Arias,Otro,Evento,Iot
Expansive,Mexico,Tecnologias,2019,9,Milagros,Gonzalez,CEO,Evento,Iot
Addi,Colombia,Tecnologias,2019,9,Manuel,Flores,CEO,Evento,Iot
Bitso,Mexico,Tecnologias,2019,9,Luisa,Benitez,Manager TI,Evento,Iot
Ayllu Fintech,Peru,Tecnologias,2019,9,Lorenzo,Calvo,Otro,Evento,Iot
PPAP Manager Corporation,Mexico,Tecnologias,2019,9,Lino,Ortiz,CIO,Evento,Iot
Hack Metrix,Chile,Tecnologias,2019,9,Leopoldo,Flores,Director Operaciones,Evento,Iot
Alegra,Colombia,Tecnologias,2019,9,Leandro,Rodriguez,Director Operaciones,Evento,Iot
Cuanto,RLA,Tecnologias,2019,9,Juvenal,Vargas,COO,Evento,Iot
Exten,Brasil,Tecnologias,2019,9,Jordi,Pastor,COO,Evento,Iot
Location World,RLA,Tecnologias,2019,9,Jesus,Moya,Director Operaciones,Evento,Iot
SIX DEGREES IT,Colombia,Tecnologias,2019,9,Guadalupe,Carmona,CFO,Evento,Iot
BioCredit,Colombia,Tecnologias,2019,9,Gregorio,Blanco,Director Operaciones,Evento,Iot
Gulungo Colombia,Colombia,Tecnologias,2019,9,Gertrudis,Bravo,Director Ventas,Evento,Iot
Digital Credit,Mexico,Tecnologias,2019,9,Felix,Leon,CIO,Evento,Iot
Delfos Analytics,Mexico,Tecnologias,2019,9,Ezequiel,Cortes,CIO,Evento,Iot
Afluenta,Argentina,Tecnologias,2019,9,Esteban,Ruiz,COO,Evento,Iot
Ask Robin,Chile,Tecnologias,2019,9,Esperanza,Santiago,COO,Evento,Iot
CrediFace,Peru,Tecnologias,2019,9,Democrito,Romero,Otro,Evento,Iot
Inverspot,Mexico,Tecnologias,2019,9,Consuelo,Carrasco,Manager TI,Evento,Iot
Paganza,RLA,Tecnologias,2019,9,Colombo,Cambil,Director TI,Evento,Iot
Alianza Corp,Mexico,Tecnologias,2019,9,Claudia,Aguilar,Director TI,Evento,Iot
Kapital Zocial,Peru,Tecnologias,2019,9,Celina,Ramos,CFO,Evento,Iot
TouchesBegan,Mexico,Tecnologias,2019,9,Carolina,Ortiz,Manager TI,Evento,Iot
Finauta,Mexico,Tecnologias,2019,9,angeles,Saez,Director TI,Evento,Iot
Emprestify,Argentina,Tecnologias,2019,9,Alejo,Herrera,Director Finanzas,Evento,Iot
SIX DEGREES IT,Colombia,Tecnologias,2019,2,Virginia,Castro,CIO,Evento,SAP
Bitso,Mexico,Tecnologias,2019,2,Victorino,Fernandez,Manager TI,Evento,SAP
Digital Credit,Mexico,Tecnologias,2019,2,Severino,Montoro,Manager TI,Evento,SAP
Afluenta,Argentina,Tecnologias,2019,2,Porfirio,Suarez,Director Operaciones,Evento,SAP
Omie,Brasil,Tecnologias,2019,2,Macario,Cortes,Director Operaciones,Evento,SAP
Chita,Chile,Tecnologias,2019,2,Faustino,Gutierrez,Director Operaciones,Evento,SAP
Enso,Mexico,Tecnologias,2019,2,Eugenio,Castillo,COO,Evento,SAP
Aliatu,Colombia,Tecnologias,2019,2,Elisa,Santana,CIO,Evento,SAP
Moni Online,Argentina,Tecnologias,2019,2,Democrito,Rey,CEO,Evento,SAP
Inverspot,Mexico,Tecnologias,2019,2,Blanca,Fernandez,COO,Evento,SAP
GEN Info Rule,Mexico,Tecnologias,2019,2,Aurelio,Cabrera,Director Finanzas,Evento,SAP
Cuanto,RLA,Tecnologias,2019,2,Anna,Rodriguez,Director TI,Evento,SAP
Emprestify,Argentina,Tecnologias,2019,2,Victorino,Caballero,CEO,Evento,SAP
Paytech Holding,Chile,Tecnologias,2019,2,Victor,Blanco,Manager TI,Evento,SAP
Hack Metrix,Chile,Tecnologias,2019,2,Valentin,Duran,CIO,Evento,SAP
Exten,Brasil,Tecnologias,2019,2,Sanson,Pena,Manager TI,Evento,SAP
Paganza,RLA,Tecnologias,2019,2,Salvio,Vicente,Manager TI,Evento,SAP
Zoop,Brasil,Tecnologias,2019,2,Rosalia,Vicente,Director Finanzas,Evento,SAP
Xubio,Argentina,Tecnologias,2019,2,Rocio,Ortiz,CIO,Evento,SAP
Andino Art,Peru,Tecnologias,2019,2,Roberto,Lopez,Director TI,Evento,SAP
Inka Labs,Peru,Tecnologias,2019,2,Priscila,Prieto,CIO,Evento,SAP
TouchesBegan,Mexico,Tecnologias,2019,2,Nuria,Ramos,COO,Evento,SAP
Doare,Brasil,Tecnologias,2019,2,Norberto,Vidal,Manager TI,Evento,SAP
Addi,Colombia,Tecnologias,2019,2,Natalia,Herrero,CFO,Evento,SAP
ePesos,Mexico,Tecnologias,2019,2,Montserrat,Santana,COO,Evento,SAP
Verios Investimentos,Brasil,Tecnologias,2019,2,Martin,Lozano,Manager TI,Evento,SAP
Gulungo Colombia,Colombia,Tecnologias,2019,2,Leon,Medina,Manager TI,Evento,SAP
BioCredit,Colombia,Tecnologias,2019,2,Josefina,Soler,Director Operaciones,Evento,SAP
Delta Protect,Mexico,Tecnologias,2019,2,Jorge,Gallardo,Director Operaciones,Evento,SAP
Agrofy,Argentina,Tecnologias,2019,2,Jesus,Herrero,CIO,Evento,SAP
Expansive,Mexico,Tecnologias,2019,2,Javier,Rodriguez,Director TI,Evento,SAP
Delfos Analytics,Mexico,Tecnologias,2019,2,Heliodoro,Bravo,Director Ventas,Evento,SAP
Location World,RLA,Tecnologias,2019,2,Guzman,Delgado,Director Operaciones,Evento,SAP
Kapital Zocial,Peru,Tecnologias,2019,2,Gloria,Ramos,Director TI,Evento,SAP
Alegra,Colombia,Tecnologias,2019,2,Fernando,Calvo,Manager TI,Evento,SAP
Gesintel,Chile,Tecnologias,2019,2,Eva,Soto,CFO,Evento,SAP
Ask Robin,Chile,Tecnologias,2019,2,Emilia,Lozano,Director Operaciones,Evento,SAP
CrediFace,Peru,Tecnologias,2019,2,Emilia,Santiago,Director Operaciones,Evento,SAP
Mensajea,Peru,Tecnologias,2019,2,Edmundo,Caballero,Director TI,Evento,SAP
Albo,Mexico,Tecnologias,2019,2,Damaso,Lopez,Director Finanzas,Evento,SAP
Ayllu Fintech,Peru,Tecnologias,2019,2,Conrado,Caballero,CIO,Evento,SAP
Alianza Corp,Mexico,Tecnologias,2019,2,Claudio,Delgado,CIO,Evento,SAP
Hipotecario Facil,Chile,Tecnologias,2019,2,Baldomero,Blanco,Director TI,Evento,SAP
Kueski,Mexico,Tecnologias,2019,2,Aquiles,Herrera,Director Operaciones,Evento,SAP
Bitvana,Chile    ,Tecnologias,2019,2,Antero,Mora,CIO,Evento,SAP
Finauta,Mexico,Tecnologias,2019,2,Andres,Pastor,Director TI,Evento,SAP
BitInka,Argentina,Tecnologias,2019,2,Alfonso,Gallardo,Manager TI,Evento,SAP
PPAP Manager Corporation,Mexico,Tecnologias,2019,2,Alba,alvarez,Director Ventas,Evento,SAP
Vakinha Internet,Brasil,Tecnologias,2019,2,Agustin,Ortiz,Director TI,Evento,SAP
MOON Money Online,Argentina,Tecnologias,2019,2,Absalon,Reyes,Manager TI,Evento,SAP
Agilis,Argentina,Tecnologias,2019,5,Veronica,Ibanez,CIO,Otros,Big Data
CrediFace,Peru,Tecnologias,2019,8,Democrito,Romero,Otro,Otros,IoT
MOON Money Online,Argentina,Tecnologias,2019,2,Rigoberto,Mora,Director TI,Proyecto,Analisis Mercado
Gulungo Colombia,Colombia,Tecnologias,2019,5,Gertrudis,Bravo,Director Ventas,Proyecto,Analisis Mercado
Vakinha Internet,Brasil,Tecnologias,2019,3,Agustin,Ortiz,Director TI,Proyecto,Analisis Mercado
Contabilium,Argentina,Tecnologias,2019,3,Odon,Arias,Director Finanzas,Proyecto,Inversion Tecnologica
Power Influencer,Chile,Tecnologias,2019,7,Jose,Morales,Director TI,Proyecto,Analisis Mercado
Pronto!,RLA,Tecnologias,2019,6,Ana,Fuentes,Manager TI,Proyecto,Inversion Tecnologica
Paytech Holding,Chile,Tecnologias,2018,2,Victor,Blanco,Manager TI,Evento,SAP
Kueski,Mexico,Tecnologias,2018,2,Trinidad,Diez,Manager Ventas,Evento,SAP
Albo,Mexico,Tecnologias,2018,2,Teodosia,Gomez,Director Ventas,Evento,SAP
Zoop,Brasil,Tecnologias,2018,2,Segismundo,Fernandez,Director Ventas,Evento,SAP
Xubio,Argentina,Tecnologias,2018,2,Rocio,Ortiz,CIO,Evento,SAP
Andino Art,Peru,Tecnologias,2018,2,Roberto,Lopez,Director TI,Evento,SAP
Inka Labs,Peru,Tecnologias,2018,2,Priscila,Prieto,CIO,Evento,SAP
Bitvana,Chile    ,Tecnologias,2018,2,Olga,Arias,Otro,Evento,SAP
TouchesBegan,Mexico,Tecnologias,2018,2,Nuria,Ramos,COO,Evento,SAP
Doare,Brasil,Tecnologias,2018,2,Norberto,Vidal,Manager TI,Evento,SAP
ePesos,Mexico,Tecnologias,2018,2,Montserrat,Santana,COO,Evento,SAP
Expansive,Mexico,Tecnologias,2018,2,Milagros,Gonzalez,CEO,Evento,SAP
Verios Investimentos,Brasil,Tecnologias,2018,2,Martin,Lozano,Manager TI,Evento,SAP
Addi,Colombia,Tecnologias,2018,2,Manuel,Flores,CEO,Evento,SAP
Ayllu Fintech,Peru,Tecnologias,2018,2,Lorenzo,Calvo,Otro,Evento,SAP
PPAP Manager Corporation,Mexico,Tecnologias,2018,2,Lino,Ortiz,CIO,Evento,SAP
Hack Metrix,Chile,Tecnologias,2018,2,Leopoldo,Flores,Director Operaciones,Evento,SAP
Gulungo Colombia,Colombia,Tecnologias,2018,2,Leon,Medina,Manager TI,Evento,SAP
Alegra,Colombia,Tecnologias,2018,2,Leandro,Rodriguez,Director Operaciones,Evento,SAP
Delta Protect,Mexico,Tecnologias,2018,2,Jorge,Gallardo,Director Operaciones,Evento,SAP
Exten,Brasil,Tecnologias,2018,2,Jordi,Pastor,COO,Evento,SAP
Agrofy,Argentina,Tecnologias,2018,2,Jesus,Herrero,CIO,Evento,SAP
Delfos Analytics,Mexico,Tecnologias,2018,2,Heliodoro,Bravo,Director Ventas,Evento,SAP
Location World,RLA,Tecnologias,2018,2,Guzman,Delgado,Director Operaciones,Evento,SAP
BioCredit,Colombia,Tecnologias,2018,2,Gregorio,Blanco,Director Operaciones,Evento,SAP
Kapital Zocial,Peru,Tecnologias,2018,2,Gloria,Ramos,Director TI,Evento,SAP
Gesintel,Chile,Tecnologias,2018,2,Eva,Soto,CFO,Evento,SAP
Ask Robin,Chile,Tecnologias,2018,2,Esperanza,Santiago,COO,Evento,SAP
Mensajea,Peru,Tecnologias,2018,2,Edmundo,Caballero,Director TI,Evento,SAP
CrediFace,Peru,Tecnologias,2018,2,Democrito,Romero,Otro,Evento,SAP
Paganza,RLA,Tecnologias,2018,2,Colombo,Cambil,Director TI,Evento,SAP
Alianza Corp,Mexico,Tecnologias,2018,2,Claudia,Aguilar,Director TI,Evento,SAP
Hipotecario Facil,Chile,Tecnologias,2018,2,Baldomero,Blanco,Director TI,Evento,SAP
Finauta,Mexico,Tecnologias,2018,2,Andres,Pastor,Director TI,Evento,SAP
BitInka,Argentina,Tecnologias,2018,2,Alfonso,Gallardo,Manager TI,Evento,SAP
Emprestify,Argentina,Tecnologias,2018,2,Alejo,Herrera,Director Finanzas,Evento,SAP
Vakinha Internet,Brasil,Tecnologias,2018,2,Agustin,Ortiz,Director TI,Evento,SAP
MOON Money Online,Argentina,Tecnologias,2018,2,Absalon,Reyes,Manager TI,Evento,SAP
Coru,Mexico,Telecom,2019,6,Mar,Sanz,Otro,Evento,Gobierno
Invierte Con Expertos,Mexico,Telecom,2019,6,Liduvina,Cambil,Director TI,Evento,Gobierno
KUARIX,Mexico,Telecom,2019,6,Leon,Rey,Director Finanzas,Evento,Gobierno
Electronic Identification,Mexico    ,Telecom,2019,6,Juan,Pena,Otro,Evento,Gobierno
Lendera,Mexico,Telecom,2019,6,Hugo,Esteban,Manager TI,Evento,Gobierno
CuidaMiMascota.com,Mexico,Telecom,2019,6,Federico,Santiago,Director Operaciones,Evento,Gobierno
Ferratum Money,Mexico,Telecom,2019,6,Borja,Prieto,Manager TI,Evento,Gobierno
Punto Total,Chile,Telecom,2019,9,Virginia,Vidal,CEO,Evento,Iot
VU Security,Argentina,Telecom,2019,9,Ubaldo,Nieto,Manager TI,Evento,Iot
U Payments,Chile,Telecom,2019,9,Teresa,Herrero,Director Ventas,Evento,Iot
Tkambio,Peru,Telecom,2019,9,Sebastian,Bravo,Director TI,Evento,Iot
Efectivo Ahora,Argentina,Telecom,2019,9,Santiago,Morales,Director Ventas,Evento,Iot
SeguroSimple,Mexico,Telecom,2019,9,Sandra,Saez,CEO,Evento,Iot
Mesfix,Colombia,Telecom,2019,9,Salvador,Ramirez,COO,Evento,Iot
iKiwi,Argentina,Telecom,2019,9,Rosalia,Ortiz,Otro,Evento,Iot
KOIN,Brasil,Telecom,2019,9,Rodrigo,Castillo,Manager TI,Evento,Iot
Kontigo,Peru,Telecom,2019,9,Rafael,Gutierrez,CIO,Evento,Iot
ABL Capital,Colombia,Telecom,2019,9,Oto,Castillo,Director TI,Evento,Iot
Apperto,Argentina,Telecom,2019,9,Miguel,Blesa,Director TI,Evento,Iot
R5,Colombia,Telecom,2019,9,Mateo,Mora,Director Ventas,Evento,Iot
KUARIX,Mexico,Telecom,2019,9,Luciano,Castillo,Manager TI,Evento,Iot
Kickante,Brasil,Telecom,2019,9,Julia,Ruiz,Director TI,Evento,Iot
CuidaMiMascota.com,Mexico,Telecom,2019,9,Ignacio,Rubio,Director Ventas,Evento,Iot
Founder List,Chile,Telecom,2019,9,Heliodoro,Navarro,Director TI,Evento,Iot
Data Science Academy Mexico,Mexico,Telecom,2019,9,Gerardo,Ramirez,Manager TI,Evento,Iot
Nabica,Colombia,Telecom,2019,9,Fulgencio,Delgado,CFO,Evento,Iot
Credility,Argentina,Telecom,2019,9,Fabio,Ramirez,CIO,Evento,Iot
La magica,Peru,Telecom,2019,9,Eduvigis,Mora,COO,Evento,Iot
NEXXTO,Brasil,Telecom,2019,9,Cristian,Pascual,Director Operaciones,Evento,Iot
Wikiplata,Colombia,Telecom,2019,9,Consuelo,Ferrer,CEO,Evento,Iot
Get Justo,Chile,Telecom,2019,9,Celso,Prieto,CIO,Evento,Iot
BP4,Argentina,Telecom,2019,9,Cayetano,Hidalgo,CEO,Evento,Iot
Coru,Mexico,Telecom,2019,9,Carolina,Flores,Director Finanzas,Evento,Iot
EqSeed,Brasil,Telecom,2019,9,Candida,Cambil,Director TI,Evento,Iot
Electronic Identification,Mexico    ,Telecom,2019,9,Calixto,Santos,Director Operaciones,Evento,Iot
Billpocket,Mexico,Telecom,2019,9,Beltran,Campos,Director Ventas,Evento,Iot
DTC Security,Chile,Telecom,2019,9,Arturo,Mora,CFO,Evento,Iot
GuiaBolso,Brasil,Telecom,2019,9,Ariadna,Velasco,CFO,Evento,Iot
QueroQuitar,Brasil,Telecom,2019,9,Alfonso,Ramirez,CIO,Evento,Iot
NEXXTO,Brasil,Telecom,2019,2,Simon,Caballero,COO,Evento,SAP
Tkambio,Peru,Telecom,2019,2,Silvia,Lorenzo,CIO,Evento,SAP
KUARIX,Mexico,Telecom,2019,2,Ramiro,Gomez,Director TI,Evento,SAP
EqSeed,Brasil,Telecom,2019,2,Oto,Saez,Director Ventas,Evento,SAP
Credility,Argentina,Telecom,2019,2,Octavio,Cabrera,Director TI,Evento,SAP
Wikiplata,Colombia,Telecom,2019,2,Lorenzo,Aguilar,CFO,Evento,SAP
QueroQuitar,Brasil,Telecom,2019,2,Gema,Lopez,Manager TI,Evento,SAP
BP4,Argentina,Telecom,2019,2,Esther,Soler,Manager TI,Evento,SAP
ABL Capital,Colombia,Telecom,2019,2,Vidal,Lorenzo,CIO,Evento,SAP
Nagro,Brasil,Telecom,2019,2,Rufo,Vazquez,CFO,Evento,SAP
Zest Capital,Peru,Telecom,2019,2,Roman,Marin,COO,Evento,SAP
DalmondFx,Mexico,Telecom,2019,2,Rogelio,Rodriguez,CIO,Evento,SAP
DTC Security,Chile,Telecom,2019,2,Rogelio,Campos,CIO,Evento,SAP
Efectivo Ahora,Argentina,Telecom,2019,2,Reinaldo,Gallardo,Director TI,Evento,SAP
KOIN,Brasil,Telecom,2019,2,Raul,Santiago,CIO,Evento,SAP
VU Security,Argentina,Telecom,2019,2,Nuria,Santos,COO,Evento,SAP
Founder List,Chile,Telecom,2019,2,Nieves,Fuentes,COO,Evento,SAP
Se Socio,Chile,Telecom,2019,2,Narciso,Hidalgo,Director Ventas,Evento,SAP
CuidaMiMascota.com,Mexico,Telecom,2019,2,Melchor,Ortega,Manager TI,Evento,SAP
Data Science Academy Mexico,Mexico,Telecom,2019,2,Luis,Calvo,COO,Evento,SAP
La magica,Peru,Telecom,2019,2,Leopoldo,Ortiz,COO,Evento,SAP
U Payments,Chile,Telecom,2019,2,Leoncio,Pascual,Director Finanzas,Evento,SAP
Eye Capital,Argentina,Telecom,2019,2,Leonardo,Delgado,Director Ventas,Evento,SAP
Invoop,Brasil,Telecom,2019,2,Ladislao,Bravo,CIO,Evento,SAP
Electronic Identification,Mexico    ,Telecom,2019,2,Juan,Moreno,Director TI,Evento,SAP
Colppy,Argentina,Telecom,2019,2,Josefa,Molina,COO,Evento,SAP
Kickante,Brasil,Telecom,2019,2,Jose,Ferrer,Manager TI,Evento,SAP
Ferratum Money,Mexico,Telecom,2019,2,Josafat,Santos,Director Operaciones,Evento,SAP
Kambista,Peru,Telecom,2019,2,Jaume,Lopez,COO,Evento,SAP
Get Justo,Chile,Telecom,2019,2,Ivan,Santana,Director Operaciones,Evento,SAP
Invierte Con Expertos,Mexico,Telecom,2019,2,Inocencio,Reyes,Manager TI,Evento,SAP
Apperto,Argentina,Telecom,2019,2,Ignacio,Campos,CIO,Evento,SAP
Billpocket,Mexico,Telecom,2019,2,Humberto,Ramos,Director Ventas,Evento,SAP
Punto Total,Chile,Telecom,2019,2,Fidel,Cambil,Director Finanzas,Evento,SAP
Nabica,Colombia,Telecom,2019,2,Federico,Moreno,Manager TI,Evento,SAP
R5,Colombia,Telecom,2019,2,Ernesto,Rey,Director TI,Evento,SAP
Lendera,Mexico,Telecom,2019,2,Elisa,Nieto,Director TI,Evento,SAP
Kontigo,Peru,Telecom,2019,2,Dimas,Molina,CIO,Evento,SAP
MiFinanzas,RLA,Telecom,2019,2,Cristina,Calvo,Manager TI,Evento,SAP
iKiwi,Argentina,Telecom,2019,2,Cleofas,Torres,Manager TI,Evento,SAP
Qpaypro,RLA,Telecom,2019,2,Cleofas,Arias,Director TI,Evento,SAP
Coru,Mexico,Telecom,2019,2,Catalina,Campos,CFO,Evento,SAP
Troopa,Argentina,Telecom,2019,2,Casiano,Ruiz,CIO,Evento,SAP
Bitex,Argentina,Telecom,2019,2,Ascension,Hernandez,Director Finanzas,Evento,SAP
GuiaBolso,Brasil,Telecom,2019,2,Aristides,Ruiz,Director Finanzas,Evento,SAP
Mesfix,Colombia,Telecom,2019,2,Antonio,Castro,CIO,Evento,SAP
SeguroSimple,Mexico,Telecom,2019,2,Alba,Campos,Director Finanzas,Evento,SAP
Contabilizei,Brasil,Telecom,2019,2,Acacio,Roman,Director Ventas,Evento,SAP
Msts,Mexico,Telecom,2019,2,Acacio,Cabrera,CIO,Evento,SAP
CFOremoto,Chile,Telecom,2019,2,Abrahan,Prieto,Director TI,Evento,SAP
iKiwi,Argentina,Telecom,2019,4,Rosalia,Ortiz,Otro,Otros,IoT
Bx Blue,Brasil,Telecom,2019,4,Oriol,Rodriguez,CIO,Otros,Automatizacion
Cambia FX,Peru,Telecom,2019,8,Hilarion,Gomez,Director TI,Otros,Comunicaciones
Bitex,Argentina,Telecom,2019,3,Ascension,Hernandez,Director Finanzas,Otros,Comunicaciones
DTC Security,Chile,Telecom,2019,4,Arturo,Mora,CFO,Otros,Gobierno
SeguroSimple,Mexico,Telecom,2019,2,Alba,Campos,Director Finanzas,Otros,IoT
Credify,Mexico,Telecom,2019,6,Domingo,Mora,Director TI,Otros,Comunicaciones
Coru,Mexico,Telecom,2019,4,Carolina,Flores,Director Finanzas,Proyecto,Comunicaciones
Contabilizei,Brasil,Telecom,2019,8,Acacio,Roman,Director Ventas,Proyecto,Comunicaciones
Exponencial,Colombia,Telecom,2019,3,Trinidad,Fernandez,CIO,Proyecto,Analisis Mercado
Linckard,Argentina,Telecom,2019,5,Zaqueo,Lorenzo,Director Ventas,Proyecto,Analisis Mercado
Par Mais,Brasil,Telecom,2019,2,Lidia,Lorenzo,Director Ventas,Proyecto,IoT
VU Security,Argentina,Telecom,2018,2,Ubaldo,Nieto,Manager TI,Evento,SAP
Mesfix,Colombia,Telecom,2018,2,Salvador,Ramirez,COO,Evento,SAP
Nagro,Brasil,Telecom,2018,2,Rufo,Vazquez,CFO,Evento,SAP
Zest Capital,Peru,Telecom,2018,2,Roman,Marin,COO,Evento,SAP
DalmondFx,Mexico,Telecom,2018,2,Rogelio,Rodriguez,CIO,Evento,SAP
DTC Security,Chile,Telecom,2018,2,Rogelio,Campos,CIO,Evento,SAP
Efectivo Ahora,Argentina,Telecom,2018,2,Reinaldo,Gallardo,Director TI,Evento,SAP
KOIN,Brasil,Telecom,2018,2,Raul,Santiago,CIO,Evento,SAP
Kontigo,Peru,Telecom,2018,2,Rafael,Gutierrez,CIO,Evento,SAP
ABL Capital,Colombia,Telecom,2018,2,Oto,Castillo,Director TI,Evento,SAP
Se Socio,Chile,Telecom,2018,2,Narciso,Hidalgo,Director Ventas,Evento,SAP
Apperto,Argentina,Telecom,2018,2,Miguel,Blesa,Director TI,Evento,SAP
Invierte Con Expertos,Mexico,Telecom,2018,2,Liduvina,Cambil,Director TI,Evento,SAP
U Payments,Chile,Telecom,2018,2,Leoncio,Pascual,Director Finanzas,Evento,SAP
Eye Capital,Argentina,Telecom,2018,2,Leonardo,Delgado,Director Ventas,Evento,SAP
Invoop,Brasil,Telecom,2018,2,Ladislao,Bravo,CIO,Evento,SAP
Colppy,Argentina,Telecom,2018,2,Josefa,Molina,COO,Evento,SAP
Kickante,Brasil,Telecom,2018,2,Jose,Ferrer,Manager TI,Evento,SAP
Kambista,Peru,Telecom,2018,2,Jaume,Lopez,COO,Evento,SAP
CuidaMiMascota.com,Mexico,Telecom,2018,2,Ignacio,Rubio,Director Ventas,Evento,SAP
Founder List,Chile,Telecom,2018,2,Heliodoro,Navarro,Director TI,Evento,SAP
Data Science Academy Mexico,Mexico,Telecom,2018,2,Gerardo,Ramirez,Manager TI,Evento,SAP
Nabica,Colombia,Telecom,2018,2,Fulgencio,Delgado,CFO,Evento,SAP
Punto Total,Chile,Telecom,2018,2,Fidel,Cambil,Director Finanzas,Evento,SAP
R5,Colombia,Telecom,2018,2,Ernesto,Rey,Director TI,Evento,SAP
Lendera,Mexico,Telecom,2018,2,Elisa,Nieto,Director TI,Evento,SAP
La magica,Peru,Telecom,2018,2,Eduvigis,Mora,COO,Evento,SAP
MiFinanzas,RLA,Telecom,2018,2,Cristina,Calvo,Manager TI,Evento,SAP
iKiwi,Argentina,Telecom,2018,2,Cleofas,Torres,Manager TI,Evento,SAP
Qpaypro,RLA,Telecom,2018,2,Cleofas,Arias,Director TI,Evento,SAP
Get Justo,Chile,Telecom,2018,2,Celso,Prieto,CIO,Evento,SAP
Troopa,Argentina,Telecom,2018,2,Casiano,Ruiz,CIO,Evento,SAP
Coru,Mexico,Telecom,2018,2,Carolina,Flores,Director Finanzas,Evento,SAP
Electronic Identification,Mexico    ,Telecom,2018,2,Calixto,Santos,Director Operaciones,Evento,SAP
Ferratum Money,Mexico,Telecom,2018,2,Borja,Prieto,Manager TI,Evento,SAP
Billpocket,Mexico,Telecom,2018,2,Beltran,Campos,Director Ventas,Evento,SAP
Bitex,Argentina,Telecom,2018,2,Ascension,Hernandez,Director Finanzas,Evento,SAP
GuiaBolso,Brasil,Telecom,2018,2,Ariadna,Velasco,CFO,Evento,SAP
SeguroSimple,Mexico,Telecom,2018,2,Alba,Campos,Director Finanzas,Evento,SAP
Contabilizei,Brasil,Telecom,2018,2,Acacio,Roman,Director Ventas,Evento,SAP
Msts,Mexico,Telecom,2018,2,Acacio,Cabrera,CIO,Evento,SAP
CFOremoto,Chile,Telecom,2018,2,Abrahan,Prieto,Director TI,Evento,SAP
AlmaFintech,Argentina,Comercio,2020,3,,,Manager Operaciones,Entrevista,Transformacion Digital
Alquilando.com,Argentina,Comercio,2020,3,,,Manager Ventas,Entrevista,Transformacion Digital
Contagram,Argentina,Comercio,2020,3,,,Director Ventas,Entrevista,Transformacion Digital
Mercado Pago,Argentina,Comercio,2020,3,,,Manager Ventas,Entrevista,Transformacion Digital
mibucle,Argentina,Comercio,2020,3,,,Otro,Entrevista,Transformacion Digital
MZP TECH,Argentina,Comercio,2020,3,,,Manager Ventas,Entrevista,Transformacion Digital
Pagos 360,Argentina,Comercio,2020,3,,,Director Operaciones,Entrevista,Transformacion Digital
ASSIPI,Brasil,Comercio,2020,3,,,Director TI,Entrevista,Transformacion Digital
Basement,Brasil,Comercio,2020,3,,,Manager Ventas,Entrevista,Transformacion Digital
BLU365,Brasil,Comercio,2020,3,,,Director TI,Entrevista,Transformacion Digital
CloudWalk,Brasil,Comercio,2020,3,,,Manager TI,Entrevista,Transformacion Digital
co2in,Brasil,Comercio,2020,3,,,CIO,Entrevista,Transformacion Digital
Cubo333,Brasil,Comercio,2020,3,,,Director Finanzas,Entrevista,Transformacion Digital
EASYCReDITO,Brasil,Comercio,2020,3,,,Manager TI,Entrevista,Transformacion Digital
Iniciativas Empreendedoras,Brasil,Comercio,2020,3,,,Manager TI,Entrevista,Transformacion Digital
Jeitto,Brasil,Comercio,2020,3,,,CEO,Entrevista,Transformacion Digital
Mutular,Brasil,Comercio,2020,3,,,Manager Operaciones,Entrevista,Transformacion Digital
Neon,Brasil,Comercio,2020,3,,,Director Operaciones,Entrevista,Transformacion Digital
Otimiza Beneficios,Brasil,Comercio,2020,3,,,Manager TI,Entrevista,Transformacion Digital
Treasy,Brasil,Comercio,2020,3,,,Director Finanzas,Entrevista,Transformacion Digital
Wayra,Brasil,Comercio,2020,3,,,CIO,Entrevista,Transformacion Digital
WCORE,Brasil,Comercio,2020,3,,,Manager TI,Entrevista,Transformacion Digital
Colektia,Chile,Comercio,2020,3,,,Director TI,Entrevista,Transformacion Digital
Destacame,Chile,Comercio,2020,3,,,Otro,Entrevista,Transformacion Digital
Flow,Chile,Comercio,2020,3,,,CEO,Entrevista,Transformacion Digital
Ibitt,Chile,Comercio,2020,3,,,Director Operaciones,Entrevista,Transformacion Digital
ReFrame CL,Chile,Comercio,2020,3,,,CIO,Entrevista,Transformacion Digital
Representame,Chile,Comercio,2020,3,,,Manager TI,Entrevista,Transformacion Digital
Macrofood,Chile,Comercio,2020,3,,,Manager Operaciones,Entrevista,Transformacion Digital
123 Seguro,Colombia,Comercio,2020,3,,,CEO,Entrevista,Transformacion Digital
Arma tu Vaca,Colombia,Comercio,2020,3,,,Director TI,Entrevista,Transformacion Digital
eCollect,Colombia,Comercio,2020,3,,,Director TI,Entrevista,Transformacion Digital
Hipoko,Colombia,Comercio,2020,3,,,Manager Ventas,Entrevista,Transformacion Digital
Libera,Colombia,Comercio,2020,3,,,Otro,Entrevista,Transformacion Digital
Luka,Colombia,Comercio,2020,3,,,Director TI,Entrevista,Transformacion Digital
